Epoch,Train Loss,Train F1,Validation Loss,Validation F1
95,0.6359632610224346,"tensor([0.9901, 0.9923, 0.9916, 0.9875, 0.9935, 0.9885, 0.9896, 0.0000, 0.9926,
        0.9943, 0.9871, 0.9888, 0.9905, 0.9844, 0.9898, 0.0000, 0.9883, 0.0000,
        0.9851, 0.0000], dtype=torch.float64)",1.6316767325293284,"tensor([0.7273, 0.2105, 0.6420, 0.6312, 0.7273, 0.7253, 0.6292, 0.0000, 0.6602,
        0.7888, 0.5789, 0.6047, 0.8496, 0.4681, 0.4500, 0.0000, 0.8033, 0.0000,
        0.8738, 0.0000], dtype=torch.float64)"
96,0.6319865410792553,"tensor([0.9934, 0.9903, 0.9911, 0.9880, 0.9931, 0.9899, 0.9896, 0.0000, 0.9931,
        0.9922, 0.9850, 0.9925, 0.9917, 0.9856, 0.9936, 0.0000, 0.9901, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.5817243952581412,"tensor([0.7564, 0.2857, 0.6118, 0.6454, 0.7152, 0.7771, 0.6792, 0.0000, 0.6889,
        0.8221, 0.5455, 0.5487, 0.8381, 0.4800, 0.5000, 0.0000, 0.8293, 0.0000,
        0.8727, 0.0000], dtype=torch.float64)"
97,0.6393145326408658,"tensor([0.9916, 0.9904, 0.9851, 0.9866, 0.9920, 0.9822, 0.9914, 0.0000, 0.9894,
        0.9910, 0.9865, 0.9877, 0.9881, 0.9831, 0.9885, 0.0000, 0.9887, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5742805752553601,"tensor([0.7742, 0.2500, 0.6250, 0.6505, 0.7733, 0.7143, 0.6667, 0.0000, 0.6737,
        0.7932, 0.5789, 0.5600, 0.8824, 0.5106, 0.3902, 0.0000, 0.7778, 0.0000,
        0.8598, 0.0000], dtype=torch.float64)"
98,0.6346136535007456,"tensor([0.9936, 0.9884, 0.9896, 0.9878, 0.9912, 0.9896, 0.9910, 0.0000, 0.9904,
        0.9904, 0.9929, 0.9856, 0.9935, 0.9890, 0.9949, 0.0000, 0.9879, 0.0000,
        0.9874, 0.0000], dtype=torch.float64)",1.6607565277988472,"tensor([0.7532, 0.3000, 0.6076, 0.6149, 0.7125, 0.6977, 0.6415, 0.0000, 0.6047,
        0.7649, 0.6197, 0.5333, 0.8545, 0.4792, 0.4286, 0.0000, 0.7391, 0.0000,
        0.8544, 0.0000], dtype=torch.float64)"
99,0.6376340649852017,"tensor([0.9908, 0.9942, 0.9881, 0.9856, 0.9928, 0.9879, 0.9876, 0.0000, 0.9915,
        0.9885, 0.9900, 0.9909, 0.9935, 0.9877, 0.9860, 0.0000, 0.9908, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.5886779587631472,"tensor([0.7554, 0.2000, 0.6835, 0.6587, 0.6757, 0.7263, 0.6552, 0.0000, 0.6111,
        0.8193, 0.6076, 0.6087, 0.8571, 0.5000, 0.4762, 0.0000, 0.7361, 0.0000,
        0.8393, 0.0000], dtype=torch.float64)"
100,0.6309329337947901,"tensor([0.9939, 0.9923, 0.9906, 0.9886, 0.9927, 0.9887, 0.9917, 0.0000, 0.9947,
        0.9952, 0.9914, 0.9914, 0.9946, 0.9857, 0.9911, 0.0000, 0.9879, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6123265139879146,"tensor([0.7626, 0.2353, 0.6667, 0.6607, 0.7200, 0.7273, 0.6264, 0.0000, 0.6383,
        0.7935, 0.5000, 0.6444, 0.8468, 0.5055, 0.5600, 0.0000, 0.8217, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
101,0.6422665922518187,"tensor([0.9876, 0.9845, 0.9846, 0.9858, 0.9923, 0.9848, 0.9817, 0.0000, 0.9915,
        0.9890, 0.9878, 0.9871, 0.9893, 0.9863, 0.9898, 0.0000, 0.9865, 0.0000,
        0.9874, 0.0000], dtype=torch.float64)",1.6335916364848806,"tensor([0.7510, 0.3000, 0.6744, 0.6197, 0.7134, 0.7527, 0.6316, 0.0000, 0.6286,
        0.8139, 0.5429, 0.5870, 0.7769, 0.4571, 0.5854, 0.0000, 0.7692, 0.0000,
        0.8515, 0.0000], dtype=torch.float64)"
102,0.6381695394751705,"tensor([0.9913, 0.9904, 0.9851, 0.9860, 0.9935, 0.9868, 0.9879, 0.0000, 0.9910,
        0.9922, 0.9878, 0.9904, 0.9911, 0.9838, 0.9821, 0.0000, 0.9868, 0.0000,
        0.9859, 0.0000], dtype=torch.float64)",1.6232174376453783,"tensor([0.7461, 0.3000, 0.6265, 0.6478, 0.6923, 0.7294, 0.6667, 0.0000, 0.6346,
        0.7934, 0.5278, 0.5556, 0.8824, 0.3883, 0.4324, 0.0000, 0.7692, 0.0000,
        0.8522, 0.0000], dtype=torch.float64)"
103,0.6358160110534996,"tensor([0.9919, 0.9865, 0.9911, 0.9852, 0.9939, 0.9847, 0.9893, 0.0000, 0.9936,
        0.9888, 0.9900, 0.9877, 0.9940, 0.9889, 0.9885, 0.0000, 0.9846, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.6113550871321298,"tensor([0.7640, 0.3000, 0.6207, 0.6435, 0.6892, 0.6943, 0.6420, 0.0000, 0.6355,
        0.7911, 0.5753, 0.6154, 0.8972, 0.4578, 0.5333, 0.0000, 0.7541, 0.0000,
        0.8547, 0.0000], dtype=torch.float64)"
104,0.6322183373294248,"tensor([0.9919, 0.9885, 0.9921, 0.9873, 0.9920, 0.9899, 0.9910, 0.0000, 0.9941,
        0.9892, 0.9886, 0.9909, 0.9899, 0.9915, 0.9898, 0.0000, 0.9912, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.5784523973187197,"tensor([0.7582, 0.3000, 0.6420, 0.6325, 0.7089, 0.7097, 0.6706, 0.0000, 0.7356,
        0.8127, 0.6216, 0.6139, 0.8713, 0.4200, 0.5660, 0.0000, 0.8130, 0.0000,
        0.8305, 0.0000], dtype=torch.float64)"
105,0.6333061426138674,"tensor([0.9907, 0.9885, 0.9876, 0.9866, 0.9943, 0.9901, 0.9872, 0.0000, 0.9936,
        0.9927, 0.9843, 0.9893, 0.9911, 0.9889, 0.9860, 0.0000, 0.9898, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5687324993047127,"tensor([0.7546, 0.2105, 0.6329, 0.6607, 0.7183, 0.7292, 0.6471, 0.0000, 0.6966,
        0.7983, 0.5823, 0.6337, 0.8468, 0.3721, 0.4651, 0.0000, 0.7852, 0.0000,
        0.8235, 0.0000], dtype=torch.float64)"
106,0.630768209751028,"tensor([0.9943, 0.9865, 0.9856, 0.9889, 0.9966, 0.9907, 0.9907, 0.0000, 0.9883,
        0.9924, 0.9936, 0.9920, 0.9947, 0.9896, 0.9936, 0.0000, 0.9861, 0.0000,
        0.9882, 0.0000], dtype=torch.float64)",1.5530292794928195,"tensor([0.7834, 0.2353, 0.6234, 0.6543, 0.7368, 0.7784, 0.6816, 0.0000, 0.6105,
        0.8160, 0.5429, 0.5946, 0.8738, 0.4842, 0.4286, 0.0000, 0.8244, 0.0000,
        0.8909, 0.0000], dtype=torch.float64)"
107,0.6350366055391758,"tensor([0.9910, 0.9942, 0.9891, 0.9866, 0.9908, 0.9873, 0.9900, 0.0000, 0.9894,
        0.9913, 0.9829, 0.9904, 0.9934, 0.9903, 0.9949, 0.0000, 0.9876, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.5701095432911105,"tensor([0.7585, 0.3158, 0.6486, 0.6135, 0.6988, 0.7174, 0.7619, 0.0000, 0.6813,
        0.7698, 0.5000, 0.6476, 0.8205, 0.5185, 0.4762, 0.0000, 0.8333, 0.0000,
        0.8649, 0.0000], dtype=torch.float64)"
108,0.6327628577419683,"tensor([0.9929, 0.9884, 0.9871, 0.9908, 0.9885, 0.9873, 0.9934, 0.0000, 0.9942,
        0.9913, 0.9886, 0.9877, 0.9952, 0.9844, 0.9848, 0.0000, 0.9883, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.62100101211696,"tensor([0.7617, 0.2353, 0.5263, 0.6270, 0.6879, 0.7166, 0.6871, 0.0000, 0.6733,
        0.8047, 0.5634, 0.6598, 0.8654, 0.4946, 0.5000, 0.0000, 0.7907, 0.0000,
        0.8727, 0.0000], dtype=torch.float64)"
109,0.6312442017842619,"tensor([0.9914, 0.9866, 0.9881, 0.9874, 0.9882, 0.9882, 0.9941, 0.0000, 0.9947,
        0.9936, 0.9893, 0.9888, 0.9964, 0.9903, 0.9847, 0.0000, 0.9894, 0.0000,
        0.9874, 0.0000], dtype=torch.float64)",1.5674616248862256,"tensor([0.7630, 0.2609, 0.5316, 0.6566, 0.7362, 0.7164, 0.6452, 0.0000, 0.7083,
        0.8291, 0.4935, 0.6122, 0.8654, 0.5094, 0.5333, 0.0000, 0.8320, 0.0000,
        0.8522, 0.0000], dtype=torch.float64)"
110,0.6394576788498034,"tensor([0.9912, 0.9962, 0.9866, 0.9855, 0.9870, 0.9865, 0.9851, 0.0000, 0.9846,
        0.9924, 0.9871, 0.9861, 0.9892, 0.9883, 0.9936, 0.0000, 0.9876, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.5909373459306735,"tensor([0.7509, 0.3158, 0.5679, 0.6380, 0.7361, 0.7159, 0.6750, 0.0000, 0.6931,
        0.7769, 0.5610, 0.5545, 0.8515, 0.4800, 0.5714, 0.0000, 0.7778, 0.0000,
        0.8522, 0.0000], dtype=torch.float64)"
111,0.6312288457791108,"tensor([0.9927, 0.9885, 0.9802, 0.9876, 0.9947, 0.9907, 0.9917, 0.0000, 0.9931,
        0.9936, 0.9936, 0.9871, 0.9940, 0.9916, 0.9949, 0.0000, 0.9879, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.6118075176350122,"tensor([0.7474, 0.2500, 0.5319, 0.6452, 0.7619, 0.7514, 0.6901, 0.0000, 0.6000,
        0.7718, 0.5833, 0.6000, 0.8544, 0.4222, 0.5238, 0.0000, 0.8621, 0.0000,
        0.8348, 0.0000], dtype=torch.float64)"
112,0.6313813026693326,"tensor([0.9928, 0.9828, 0.9876, 0.9891, 0.9950, 0.9876, 0.9903, 0.0000, 0.9909,
        0.9943, 0.9857, 0.9931, 0.9946, 0.9877, 0.9834, 0.0000, 0.9905, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6089709630676072,"tensor([0.7739, 0.2105, 0.5747, 0.6497, 0.7020, 0.6875, 0.6184, 0.0000, 0.6602,
        0.7623, 0.5641, 0.5895, 0.8972, 0.4043, 0.5333, 0.0000, 0.7805, 0.0000,
        0.9057, 0.0000], dtype=torch.float64)"
113,0.6306808393768921,"tensor([0.9929, 0.9904, 0.9891, 0.9888, 0.9927, 0.9907, 0.9903, 0.0000, 0.9899,
        0.9931, 0.9872, 0.9914, 0.9940, 0.9844, 0.9924, 0.0000, 0.9868, 0.0000,
        0.9970, 0.0000], dtype=torch.float64)",1.6070622811425466,"tensor([0.7462, 0.3158, 0.5682, 0.6164, 0.7397, 0.7500, 0.6359, 0.0000, 0.7071,
        0.8082, 0.5714, 0.5905, 0.8544, 0.4615, 0.5714, 0.0000, 0.7746, 0.0000,
        0.8257, 0.0000], dtype=torch.float64)"
114,0.6414618140278343,"tensor([0.9871, 0.9713, 0.9807, 0.9845, 0.9897, 0.9825, 0.9896, 0.0000, 0.9814,
        0.9872, 0.9857, 0.9898, 0.9869, 0.9811, 0.9923, 0.0000, 0.9883, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.6022288498369235,"tensor([0.7513, 0.2222, 0.5814, 0.6388, 0.7308, 0.7614, 0.6748, 0.0000, 0.6476,
        0.8069, 0.5714, 0.6824, 0.8762, 0.4565, 0.6000, 0.0000, 0.7967, 0.0000,
        0.9126, 0.0000], dtype=torch.float64)"
115,0.6283442555126293,"tensor([0.9937, 0.9904, 0.9921, 0.9896, 0.9927, 0.9913, 0.9907, 0.0000, 0.9952,
        0.9936, 0.9928, 0.9914, 0.9941, 0.9902, 0.9936, 0.0000, 0.9916, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.621423023804106,"tensor([0.7619, 0.2353, 0.6250, 0.6199, 0.6951, 0.7053, 0.6627, 0.0000, 0.6200,
        0.8035, 0.4478, 0.6237, 0.8738, 0.4545, 0.5385, 0.0000, 0.7231, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
116,0.6262563683294926,"tensor([0.9943, 0.9923, 0.9926, 0.9888, 0.9908, 0.9910, 0.9965, 0.0000, 0.9910,
        0.9952, 0.9928, 0.9925, 0.9958, 0.9844, 0.9949, 0.0000, 0.9930, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.5983707958826354,"tensor([0.7650, 0.0000, 0.6154, 0.6523, 0.7229, 0.7380, 0.5988, 0.0000, 0.6735,
        0.8211, 0.6250, 0.6316, 0.8738, 0.4906, 0.6341, 0.0000, 0.7826, 0.0000,
        0.8364, 0.0000], dtype=torch.float64)"
117,0.6277609920755953,"tensor([0.9945, 0.9962, 0.9876, 0.9885, 0.9954, 0.9893, 0.9952, 0.0000, 0.9947,
        0.9924, 0.9886, 0.9930, 0.9923, 0.9876, 0.9885, 0.0000, 0.9897, 0.0000,
        0.9821, 0.0000], dtype=torch.float64)",1.6070478618337884,"tensor([0.7543, 0.2609, 0.5926, 0.6564, 0.7516, 0.7487, 0.6628, 0.0000, 0.6735,
        0.7860, 0.5610, 0.6250, 0.8333, 0.5000, 0.6222, 0.0000, 0.7591, 0.0000,
        0.8596, 0.0000], dtype=torch.float64)"
118,0.6391067411803578,"tensor([0.9887, 0.9885, 0.9832, 0.9837, 0.9920, 0.9876, 0.9876, 0.0000, 0.9910,
        0.9888, 0.9914, 0.9845, 0.9863, 0.9877, 0.9859, 0.0000, 0.9839, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5860911742769013,"tensor([0.7565, 0.1818, 0.6292, 0.6437, 0.7451, 0.6566, 0.6477, 0.0000, 0.6804,
        0.8083, 0.5143, 0.6522, 0.8571, 0.5000, 0.5581, 0.0000, 0.7907, 0.0000,
        0.8148, 0.0000], dtype=torch.float64)"
119,0.6303717777099995,"tensor([0.9925, 0.9923, 0.9901, 0.9898, 0.9901, 0.9898, 0.9897, 0.0000, 0.9899,
        0.9924, 0.9878, 0.9941, 0.9940, 0.9870, 0.9936, 0.0000, 0.9886, 0.0000,
        0.9956, 0.0000], dtype=torch.float64)",1.5897436049378033,"tensor([0.7424, 0.3529, 0.6389, 0.6590, 0.7023, 0.7486, 0.6590, 0.0000, 0.6139,
        0.7782, 0.5432, 0.5773, 0.8319, 0.4646, 0.6047, 0.0000, 0.7778, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
120,0.6303024991810131,"tensor([0.9919, 0.9904, 0.9911, 0.9891, 0.9904, 0.9927, 0.9914, 0.0000, 0.9851,
        0.9931, 0.9915, 0.9931, 0.9941, 0.9876, 0.9898, 0.0000, 0.9905, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.5778481690243225,"tensor([0.7879, 0.1739, 0.5854, 0.6608, 0.7176, 0.7358, 0.6111, 0.0000, 0.6471,
        0.8033, 0.5455, 0.5778, 0.8846, 0.4528, 0.5116, 0.0000, 0.7939, 0.0000,
        0.8393, 0.0000], dtype=torch.float64)"
121,0.6310693727830871,"tensor([0.9910, 0.9884, 0.9931, 0.9888, 0.9947, 0.9879, 0.9938, 0.0000, 0.9963,
        0.9890, 0.9872, 0.9925, 0.9935, 0.9916, 0.9936, 0.0000, 0.9890, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.5523133509367415,"tensor([0.7667, 0.2222, 0.6500, 0.6623, 0.7421, 0.7831, 0.6135, 0.0000, 0.7010,
        0.8082, 0.5476, 0.5745, 0.8932, 0.4468, 0.5417, 0.0000, 0.7903, 0.0000,
        0.8448, 0.0000], dtype=torch.float64)"
122,0.6318120650896932,"tensor([0.9926, 0.9923, 0.9861, 0.9904, 0.9905, 0.9901, 0.9928, 0.0000, 0.9909,
        0.9904, 0.9857, 0.9925, 0.9928, 0.9876, 0.9898, 0.0000, 0.9876, 0.0000,
        0.9881, 0.0000], dtype=torch.float64)",1.5590383782741708,"tensor([0.7562, 0.3333, 0.6024, 0.6647, 0.7324, 0.7340, 0.6584, 0.0000, 0.6355,
        0.7809, 0.5882, 0.6458, 0.8846, 0.4578, 0.5500, 0.0000, 0.7846, 0.0000,
        0.8846, 0.0000], dtype=torch.float64)"
123,0.6299685501954272,"tensor([0.9920, 0.9923, 0.9901, 0.9888, 0.9939, 0.9884, 0.9900, 0.0000, 0.9925,
        0.9917, 0.9936, 0.9893, 0.9917, 0.9902, 0.9949, 0.0000, 0.9897, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.6092795955324637,"tensor([0.7541, 0.3158, 0.5294, 0.6400, 0.7516, 0.7047, 0.6630, 0.0000, 0.6667,
        0.8133, 0.5526, 0.5941, 0.8932, 0.4810, 0.5366, 0.0000, 0.7500, 0.0000,
        0.8545, 0.0000], dtype=torch.float64)"
124,0.6343054743628846,"tensor([0.9906, 0.9769, 0.9896, 0.9888, 0.9897, 0.9873, 0.9890, 0.0000, 0.9899,
        0.9922, 0.9850, 0.9861, 0.9928, 0.9837, 0.9911, 0.0000, 0.9916, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.5963515988445591,"tensor([0.7382, 0.2105, 0.5897, 0.6246, 0.7619, 0.7717, 0.6545, 0.0000, 0.6154,
        0.7965, 0.5946, 0.5743, 0.8952, 0.4490, 0.4390, 0.0000, 0.7852, 0.0000,
        0.8167, 0.0000], dtype=torch.float64)"
125,0.6302691837100673,"tensor([0.9921, 0.9885, 0.9881, 0.9880, 0.9935, 0.9907, 0.9917, 0.0000, 0.9872,
        0.9940, 0.9878, 0.9920, 0.9935, 0.9896, 0.9885, 0.0000, 0.9879, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.5902011710849009,"tensor([0.7707, 0.3000, 0.5974, 0.6431, 0.7152, 0.7253, 0.6347, 0.0000, 0.6415,
        0.7799, 0.5897, 0.6531, 0.8462, 0.5176, 0.5417, 0.0000, 0.7752, 0.0000,
        0.8000, 0.0000], dtype=torch.float64)"
126,0.6290219495560526,"tensor([0.9938, 0.9981, 0.9930, 0.9899, 0.9924, 0.9910, 0.9927, 0.0000, 0.9915,
        0.9927, 0.9886, 0.9931, 0.9905, 0.9902, 0.9975, 0.0000, 0.9894, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.565851699187146,"tensor([0.7926, 0.3750, 0.6429, 0.6706, 0.7485, 0.7444, 0.6667, 0.0000, 0.7045,
        0.8099, 0.5652, 0.5979, 0.8868, 0.4286, 0.5116, 0.0000, 0.7937, 0.0000,
        0.8785, 0.0000], dtype=torch.float64)"
127,0.6289441104954588,"tensor([0.9935, 0.9943, 0.9871, 0.9888, 0.9954, 0.9890, 0.9914, 0.0000, 0.9862,
        0.9927, 0.9943, 0.9893, 0.9923, 0.9870, 0.9897, 0.0000, 0.9923, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.6492769803044094,"tensor([0.7623, 0.3158, 0.6374, 0.5784, 0.7152, 0.7807, 0.6514, 0.0000, 0.6374,
        0.8000, 0.6286, 0.5524, 0.8738, 0.4235, 0.5581, 0.0000, 0.7737, 0.0000,
        0.7344, 0.0000], dtype=torch.float64)"
128,0.6295181073776603,"tensor([0.9942, 0.9904, 0.9886, 0.9850, 0.9943, 0.9918, 0.9910, 0.0000, 0.9910,
        0.9906, 0.9921, 0.9936, 0.9940, 0.9896, 0.9936, 0.0000, 0.9941, 0.0000,
        0.9874, 0.0000], dtype=torch.float64)",1.569743529878388,"tensor([0.7948, 0.2222, 0.6364, 0.6273, 0.7285, 0.7869, 0.6708, 0.0000, 0.6809,
        0.7920, 0.6667, 0.6226, 0.8824, 0.4854, 0.5652, 0.0000, 0.7705, 0.0000,
        0.8624, 0.0000], dtype=torch.float64)"
129,0.6316467674020605,"tensor([0.9919, 0.9826, 0.9901, 0.9893, 0.9954, 0.9898, 0.9924, 0.0000, 0.9910,
        0.9892, 0.9922, 0.9920, 0.9958, 0.9902, 0.9911, 0.0000, 0.9879, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.5714274286066445,"tensor([0.7890, 0.3636, 0.6914, 0.6417, 0.7407, 0.7236, 0.6500, 0.0000, 0.6882,
        0.7932, 0.5634, 0.6383, 0.8491, 0.4444, 0.6122, 0.0000, 0.7941, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
130,0.6319515046766978,"tensor([0.9904, 0.9923, 0.9866, 0.9913, 0.9878, 0.9887, 0.9924, 0.0000, 0.9925,
        0.9892, 0.9893, 0.9898, 0.9851, 0.9883, 0.9910, 0.0000, 0.9916, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6130279244728458,"tensor([0.7726, 0.4211, 0.5789, 0.6250, 0.7451, 0.7487, 0.6864, 0.0000, 0.6742,
        0.7773, 0.5263, 0.6170, 0.8785, 0.4035, 0.5000, 0.0000, 0.7840, 0.0000,
        0.8421, 0.0000], dtype=torch.float64)"
131,0.6261732340947088,"tensor([0.9939, 0.9942, 0.9950, 0.9891, 0.9927, 0.9915, 0.9952, 0.0000, 0.9920,
        0.9940, 0.9907, 0.9946, 0.9929, 0.9896, 0.9975, 0.0000, 0.9923, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.5674393045863673,"tensor([0.7567, 0.1538, 0.6341, 0.6465, 0.7368, 0.7513, 0.6467, 0.0000, 0.6383,
        0.8201, 0.5750, 0.5909, 0.8545, 0.4176, 0.5909, 0.0000, 0.7714, 0.0000,
        0.8673, 0.0000], dtype=torch.float64)"
132,0.6293487941829334,"tensor([0.9931, 0.9904, 0.9871, 0.9903, 0.9928, 0.9876, 0.9914, 0.0000, 0.9877,
        0.9943, 0.9886, 0.9909, 0.9946, 0.9844, 0.9847, 0.0000, 0.9865, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.575699198207423,"tensor([0.7495, 0.3750, 0.5867, 0.6115, 0.7117, 0.6766, 0.6744, 0.0000, 0.6471,
        0.8197, 0.5070, 0.6316, 0.8571, 0.4270, 0.5366, 0.0000, 0.8197, 0.0000,
        0.8522, 0.0000], dtype=torch.float64)"
133,0.6317581866923094,"tensor([0.9903, 0.9923, 0.9876, 0.9886, 0.9916, 0.9848, 0.9910, 0.0000, 0.9915,
        0.9936, 0.9872, 0.9898, 0.9947, 0.9857, 0.9923, 0.0000, 0.9864, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.5810864889891787,"tensor([0.7601, 0.3333, 0.6000, 0.6625, 0.7248, 0.7432, 0.7024, 0.0000, 0.6923,
        0.8133, 0.5789, 0.5825, 0.8911, 0.4894, 0.5405, 0.0000, 0.7361, 0.0000,
        0.8393, 0.0000], dtype=torch.float64)"
134,0.6279292462354842,"tensor([0.9933, 0.9827, 0.9876, 0.9891, 0.9939, 0.9896, 0.9921, 0.0000, 0.9936,
        0.9933, 0.9864, 0.9957, 0.9917, 0.9897, 0.9936, 0.0000, 0.9931, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.604123507502781,"tensor([0.7605, 0.3478, 0.6329, 0.6437, 0.6849, 0.7432, 0.6708, 0.0000, 0.5902,
        0.8151, 0.5507, 0.5909, 0.8421, 0.4086, 0.5000, 0.0000, 0.8136, 0.0000,
        0.8932, 0.0000], dtype=torch.float64)"
135,0.62624710177466,"tensor([0.9943, 0.9923, 0.9866, 0.9870, 0.9947, 0.9904, 0.9921, 0.0000, 0.9942,
        0.9943, 0.9900, 0.9935, 0.9958, 0.9941, 0.9885, 0.0000, 0.9894, 0.0000,
        0.9970, 0.0000], dtype=torch.float64)",1.5838169727510618,"tensor([0.7425, 0.3333, 0.5977, 0.6250, 0.7111, 0.7245, 0.6901, 0.0000, 0.6452,
        0.8193, 0.5753, 0.6374, 0.8911, 0.4330, 0.4727, 0.0000, 0.7603, 0.0000,
        0.8673, 0.0000], dtype=torch.float64)"
136,0.6218800392407708,"tensor([0.9958, 0.9904, 0.9955, 0.9929, 0.9958, 0.9916, 0.9976, 0.0000, 0.9968,
        0.9945, 0.9929, 0.9941, 0.9970, 0.9903, 0.9936, 0.0000, 0.9897, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.651482838257231,"tensor([0.7543, 0.2105, 0.6022, 0.6584, 0.6743, 0.7458, 0.6905, 0.0000, 0.6000,
        0.7983, 0.5862, 0.5490, 0.9057, 0.3579, 0.5116, 0.0000, 0.7727, 0.0000,
        0.8991, 0.0000], dtype=torch.float64)"
137,0.6357227277348516,"tensor([0.9918, 0.9943, 0.9871, 0.9817, 0.9908, 0.9887, 0.9910, 0.0000, 0.9915,
        0.9879, 0.9893, 0.9882, 0.9934, 0.9831, 0.9873, 0.0000, 0.9908, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.6314819730987056,"tensor([0.7584, 0.2353, 0.5306, 0.6488, 0.7361, 0.6699, 0.6522, 0.0000, 0.6239,
        0.8205, 0.6316, 0.6353, 0.8545, 0.3762, 0.5366, 0.0000, 0.8099, 0.0000,
        0.8305, 0.0000], dtype=torch.float64)"
138,0.6295382731660341,"tensor([0.9930, 0.9827, 0.9901, 0.9904, 0.9935, 0.9882, 0.9920, 0.0000, 0.9915,
        0.9927, 0.9907, 0.9925, 0.9887, 0.9844, 0.9936, 0.0000, 0.9930, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.5660008303941646,"tensor([0.7689, 0.2759, 0.5870, 0.6543, 0.7673, 0.7396, 0.6581, 0.0000, 0.6604,
        0.8403, 0.5867, 0.6022, 0.8571, 0.4773, 0.4889, 0.0000, 0.8160, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
139,0.6294231913803037,"tensor([0.9941, 0.9866, 0.9866, 0.9894, 0.9924, 0.9887, 0.9924, 0.0000, 0.9909,
        0.9908, 0.9907, 0.9909, 0.9928, 0.9896, 0.9936, 0.0000, 0.9894, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.4993376994210155,"tensor([0.7882, 0.3333, 0.6410, 0.6845, 0.7925, 0.7447, 0.7073, 0.0000, 0.6813,
        0.8050, 0.6269, 0.6667, 0.8972, 0.4486, 0.4878, 0.0000, 0.7597, 0.0000,
        0.9091, 0.0000], dtype=torch.float64)"
140,0.6276821381066151,"tensor([0.9938, 0.9923, 0.9901, 0.9883, 0.9924, 0.9887, 0.9928, 0.0000, 0.9910,
        0.9940, 0.9857, 0.9898, 0.9964, 0.9889, 0.9962, 0.0000, 0.9879, 0.0000,
        0.9918, 0.0000], dtype=torch.float64)",1.5651595723667577,"tensor([0.7716, 0.3158, 0.6067, 0.6890, 0.7190, 0.7653, 0.6951, 0.0000, 0.6239,
        0.8115, 0.5263, 0.6304, 0.8846, 0.4375, 0.5000, 0.0000, 0.7969, 0.0000,
        0.8991, 0.0000], dtype=torch.float64)"
141,0.6239390677245719,"tensor([0.9925, 0.9981, 0.9916, 0.9909, 0.9943, 0.9924, 0.9928, 0.0000, 0.9931,
        0.9947, 0.9971, 0.9936, 0.9982, 0.9902, 0.9962, 0.0000, 0.9908, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.5787454253261528,"tensor([0.7880, 0.3529, 0.6118, 0.6688, 0.7516, 0.7576, 0.6746, 0.0000, 0.6598,
        0.8201, 0.5070, 0.5741, 0.8491, 0.4444, 0.4762, 0.0000, 0.8031, 0.0000,
        0.8909, 0.0000], dtype=torch.float64)"
